,DAILY_YIELD,DC_POWER,AC_POWER,PLANT_ID
1521,5803.0,0.0,0.0,4135001
1522,5803.0,0.0,0.0,4135001
1523,5803.0,0.0,0.0,4135001
1524,5803.0,0.0,0.0,4135001
1525,5803.0,0.0,0.0,4135001
1526,5803.0,0.0,0.0,4135001
1527,5803.0,0.0,0.0,4135001
1528,829.0,0.0,0.0,4135001
1529,0.0,0.0,0.0,4135001
1530,0.0,0.0,0.0,4135001
1531,0.0,0.0,0.0,4135001
1532,0.0,0.0,0.0,4135001
1533,0.0,0.0,0.0,4135001
1534,0.0,0.0,0.0,4135001
1535,0.0,0.0,0.0,4135001
1536,0.0,0.0,0.0,4135001
1537,0.0,0.0,0.0,4135001
1538,0.0,0.0,0.0,4135001
1539,0.0,0.0,0.0,4135001
1540,0.0,0.0,0.0,4135001
1541,0.0,0.0,0.0,4135001
1542,0.0,0.0,0.0,4135001
1543,0.0,0.0,0.0,4135001
1544,0.0,0.0,0.0,4135001
1545,0.0,0.0,0.0,4135001
1546,0.0,0.0,0.0,4135001
1547,0.0,0.0,0.0,4135001
1548,0.0,0.0,0.0,4135001
1549,0.0,0.0,0.0,4135001
1550,0.0,0.0,0.0,4135001
1551,0.0,0.0,0.0,4135001
1552,0.75,67.0,6.475,4135001
1553,7.0,426.7142857,41.27142857,4135001
1554,22.75,906.5,87.9875,4135001
1555,50.85714286,1469.428571,143.4714286,4135001
1556,93.75,2005.125,196.5625,4135001
1557,153.8571429,2980.857143,292.6714286,4135001
1558,240.75,3983.625,391.4125,4135001
1559,346.2857143,4640.428571,455.3,4135001
1560,473.875,5807.625,569.125,4135001
1561,612.2857143,5508.285714,539.9428571,4135001
1562,747.2857143,5187.571429,508.7571429,4135001
1563,876.0,6402.25,627.1375,4135001
1564,1041.142857,6626.857143,649.0428571,4135001
1565,1182.0,5295.875,519.325,4135001
1566,1329.0,6050.428571,592.8428571,4135001
1567,1469.875,6253.5,612.6125,4135001
1568,1656.428571,7447.285714,728.6714286,4135001
1569,1812.125,7456.875,729.4875,4135001
1570,2070.285714,11471.42857,1119.714286,4135001
1571,2324.75,9866.0,963.925,4135001
1572,2542.142857,8495.428571,830.4428571,4135001
1573,2798.375,13262.625,1293.0875,4135001
1574,3119.0,12448.85714,1214.128571,4135001
1575,3395.875,7732.5,755.8625,4135001
1576,3521.714286,4257.857143,418.2714286,4135001
1577,3642.375,5967.25,584.6375,4135001
1578,3803.0,6345.571429,621.6428571,4135001
1579,3919.25,3392.75,333.1,4135001
1580,4010.571429,6171.142857,604.1857143,4135001
1581,4240.142857,10576.28571,1032.771429,4135001
1582,4459.5,9466.125,924.4,4135001
1583,4658.666667,5902.166667,578.3333333,4135001
1584,4787.571429,2878.571429,281.9285714,4135001
1585,4839.5,2897.5,284.0125,4135001
1586,4948.0,4603.428571,451.3714286,4135001
1587,5030.75,2753.5,270.2625,4135001
1588,5096.571429,2664.428571,261.3714286,4135001
1589,5151.375,1865.625,182.8625,4135001
1590,5195.142857,1631.428571,159.6142857,4135001
1591,5231.875,1343.375,130.725,4135001
1592,5266.0,1593.571429,155.9,4135001
1593,5309.0,1803.625,176.775,4135001
1594,5351.142857,1607.857143,157.5571429,4135001
1595,5386.857143,1508.142857,147.2,4135001
1596,5420.875,1240.375,120.6375,4135001
1597,5447.285714,919.4285714,89.3,4135001
1598,5466.375,656.125,63.5375,4135001
1599,5481.0,624.8571429,60.5,4135001
1600,5495.75,502.375,48.6125,4135001
1601,5505.142857,240.7142857,23.25714286,4135001
1602,5507.875,12.625,1.225,4135001
1603,5508.0,0.0,0.0,4135001
1604,5508.0,0.0,0.0,4135001
1605,5508.0,0.0,0.0,4135001
1606,5508.0,0.0,0.0,4135001
1607,5508.0,0.0,0.0,4135001
1608,5508.0,0.0,0.0,4135001
1609,5508.0,0.0,0.0,4135001
1610,5508.0,0.0,0.0,4135001
1611,5508.0,0.0,0.0,4135001
1612,5508.0,0.0,0.0,4135001
1613,5508.0,0.0,0.0,4135001
1614,5508.0,0.0,0.0,4135001
1615,5508.0,0.0,0.0,4135001
1616,5508.0,0.0,0.0,4135001
1617,5508.0,0.0,0.0,4135001
1618,5508.0,0.0,0.0,4135001
1619,5508.0,0.0,0.0,4135001
1620,5508.0,0.0,0.0,4135001
1621,5508.0,0.0,0.0,4135001
1622,5508.0,0.0,0.0,4135001
1623,5508.0,0.0,0.0,4135001
1624,0.0,0.0,0.0,4135001
1625,0.0,0.0,0.0,4135001
1626,0.0,0.0,0.0,4135001
1627,0.0,0.0,0.0,4135001
1628,0.0,0.0,0.0,4135001
1629,0.0,0.0,0.0,4135001
1630,0.0,0.0,0.0,4135001
1631,0.0,0.0,0.0,4135001
1632,0.0,0.0,0.0,4135001
1633,0.0,0.0,0.0,4135001
1634,0.0,0.0,0.0,4135001
1635,0.0,0.0,0.0,4135001
1636,0.0,0.0,0.0,4135001
1637,0.0,0.0,0.0,4135001
1638,0.0,0.0,0.0,4135001
1639,0.0,0.0,0.0,4135001
1640,0.0,0.0,0.0,4135001
1641,0.0,0.0,0.0,4135001
1642,0.0,0.0,0.0,4135001
1643,0.0,0.0,0.0,4135001
1644,0.0,0.0,0.0,4135001
1645,0.0,0.0,0.0,4135001
1646,0.0,0.0,0.0,4135001
1647,0.0,0.0,0.0,4135001
1648,0.428571429,79.0,7.628571429,4135001
1649,5.75,381.5,36.8875,4135001
1650,17.0,450.8571429,43.57142857,4135001
1651,30.375,754.875,73.2125,4135001
1652,57.71428571,1677.714286,164.0428571,4135001
1653,103.25,1781.625,174.3,4135001
1654,147.5714286,2033.142857,199.3,4135001
1655,199.625,2220.5,217.6875,4135001
1656,272.0,4657.857143,456.9,4135001
1657,419.7142857,7953.857143,778.5428571,4135001
1658,627.75,8666.25,847.975,4135001
1659,833.1428571,7080.571429,693.3285714,4135001
1660,1004.25,6954.5,680.975,4135001
1661,1196.428571,9001.857143,880.5571429,4135001
1662,1392.75,8531.375,834.225,4135001
1663,1628.428571,9432.857143,922.5571429,4135001
1664,1859.0,8770.375,858.0875,4135001
1665,2057.285714,6833.857143,669.2142857,4135001
1666,2209.625,6283.5,615.5,4135001
1667,2397.857143,8634.714286,844.8285714,4135001
1668,2617.0,8282.375,810.475,4135001
1669,2802.285714,6470.714286,633.8142857,4135001
1670,2944.5,5978.5,585.8,4135001
1671,3092.0,5712.857143,559.8714286,4135001
1672,3249.75,7675.375,751.375,4135001
1673,3460.571429,9092.0,889.3714286,4135001
1674,3648.714286,8679.714286,848.7285714,4135001
1675,3900.125,10311.375,1007.5,4135001
1676,4175.0,11948.0,1165.714286,4135001
1677,4453.5,11296.0,1102.4,4135001
1678,4706.857143,9161.428571,896.1285714,4135001
1679,4966.875,12181.5,1188.4125,4135001
1680,5194.285714,6286.571429,615.9,4135001
1681,5354.125,6794.5,665.4875,4135001
1682,5512.285714,7546.857143,738.2714286,4135001
1683,5756.375,8873.75,867.3,4135001
1684,5938.428571,6017.428571,589.5714286,4135001
1685,6068.125,5121.75,502.1,4135001
1686,6198.714286,5568.0,545.7142857,4135001
1687,6336.0,6739.125,660.025,4135001
1688,6506.142857,6637.0,649.9571429,4135001
1689,6656.375,4639.5,455.2,4135001
1690,6754.571429,4259.428571,418.2142857,4135001
1691,6841.714286,2937.0,288.2714286,4135001
1692,6909.125,2627.0,257.7375,4135001
1693,6961.428571,1451.857143,141.7714286,4135001
1694,6988.625,886.5,86.0375,4135001
1695,7006.714286,569.5714286,55.12857143,4135001
1696,7017.0,351.125,33.925,4135001
1697,7025.0,291.2857143,28.11428571,4135001
1698,7029.0,64.875,6.25,4135001
1699,7029.0,0.0,0.0,4135001
1700,7029.0,0.0,0.0,4135001
1701,7029.0,0.0,0.0,4135001
1702,7029.0,0.0,0.0,4135001
1703,7029.0,0.0,0.0,4135001
1704,7029.0,0.0,0.0,4135001
1705,7029.0,0.0,0.0,4135001
1706,7029.0,0.0,0.0,4135001
1707,7029.0,0.0,0.0,4135001
1708,7029.0,0.0,0.0,4135001
1709,7029.0,0.0,0.0,4135001
1710,7029.0,0.0,0.0,4135001
1711,7029.0,0.0,0.0,4135001
1712,7029.0,0.0,0.0,4135001
1713,7029.0,0.0,0.0,4135001
1714,7029.0,0.0,0.0,4135001
1715,7029.0,0.0,0.0,4135001
1716,7029.0,0.0,0.0,4135001
1717,7029.0,0.0,0.0,4135001
1718,7029.0,0.0,0.0,4135001
1719,7029.0,0.0,0.0,4135001
1720,0.0,0.0,0.0,4135001
1721,0.0,0.0,0.0,4135001
1722,0.0,0.0,0.0,4135001
1723,0.0,0.0,0.0,4135001
1724,0.0,0.0,0.0,4135001
1725,0.0,0.0,0.0,4135001
1726,0.0,0.0,0.0,4135001
1727,0.0,0.0,0.0,4135001
1728,0.0,0.0,0.0,4135001
1729,0.0,0.0,0.0,4135001
1730,0.0,0.0,0.0,4135001
1731,0.0,0.0,0.0,4135001
1732,0.0,0.0,0.0,4135001
1733,0.0,0.0,0.0,4135001
1734,0.0,0.0,0.0,4135001
1735,0.0,0.0,0.0,4135001
1736,0.0,0.0,0.0,4135001
1737,0.0,0.0,0.0,4135001
1738,0.0,0.0,0.0,4135001
1739,0.0,0.0,0.0,4135001
1740,0.0,0.0,0.0,4135001
1741,0.0,0.0,0.0,4135001
1742,0.0,0.0,0.0,4135001
1743,0.0,0.0,0.0,4135001
1744,0.714285714,54.57142857,5.271428571,4135001
1745,5.125,313.25,30.25,4135001
1746,16.0,567.4285714,54.9,4135001
1747,32.75,857.75,83.2375,4135001
1748,58.85714286,1348.142857,131.3285714,4135001
1749,100.125,2066.5,202.575,4135001
1750,157.7142857,2627.857143,257.7,4135001
1751,229.875,3084.25,303.025,4135001
1752,314.0,3944.0,387.4285714,4135001
1753,418.125,4246.75,417.0875,4135001
1754,522.2857143,4258.428571,418.3142857,4135001
1755,631.875,4797.375,470.5625,4135001
1756,764.4285714,5908.428571,578.9714286,4135001
1757,905.5,6024.625,590.3,4135001
1758,1048.0,5576.0,546.5857143,4135001
1759,1188.875,5591.375,548.0125,4135001
1760,1326.428571,5537.285714,542.7285714,4135001
1761,1454.571429,5642.714286,553.0428571,4135001
1762,1616.125,7942.25,777.35,4135001
1763,1840.0,9904.714286,968.4857143,4135001
1764,2074.125,8707.875,852.0375,4135001
1765,2291.428571,8779.571429,859.0142857,4135001
1766,2512.125,9618.125,940.2875,4135001
1767,2794.142857,12816.57143,1250.342857,4135001
1768,3063.75,9119.875,892.1125,4135001
1769,3293.428571,9623.571429,941.1142857,4135001
1770,3543.625,10605.875,1036.1,4135001
1771,3828.142857,12692.57143,1237.871429,4135001
1772,4108.375,10327.0,1009.3125,4135001
1773,4351.571429,9709.0,949.0571429,4135001
1774,4588.0,9493.5,928.125,4135001
1775,4732.5,8132.5,795.95,4135001
1776,5601.0,7003.0,685.8,4135001
1777,5306.25,8785.875,859.55,4135001
1778,5539.714286,9354.0,914.4857143,4135001
1779,5742.75,8804.0,860.9875,4135001
1780,6013.428571,11969.28571,1168.114286,4135001
1781,6290.875,10790.875,1054.15,4135001
1782,6504.428571,5375.0,526.9857143,4135001
1783,6625.125,5477.25,536.95,4135001
1784,6752.428571,5176.285714,507.6571429,4135001
1785,6870.875,3675.875,360.8375,4135001
1786,6939.857143,2390.142857,234.3571429,4135001
1787,7007.625,3944.875,386.85,4135001
1788,7125.0,4889.857143,479.6571429,4135001
1789,7216.125,2582.25,253.4875,4135001
1790,7269.142857,1847.857143,181.0428571,4135001
1791,7303.25,1040.125,101.0875,4135001
1792,7324.285714,602.7142857,58.35714286,4135001
1793,7334.857143,347.0,33.54285714,4135001
1794,7340.375,96.375,9.3,4135001
1795,7341.0,0.0,0.0,4135001
1796,7341.0,0.0,0.0,4135001
1797,7341.0,0.0,0.0,4135001
1798,7341.0,0.0,0.0,4135001
1799,7341.0,0.0,0.0,4135001
1800,7341.0,0.0,0.0,4135001
1801,7341.0,0.0,0.0,4135001
1802,7341.0,0.0,0.0,4135001
1803,7341.0,0.0,0.0,4135001
1804,7341.0,0.0,0.0,4135001
1805,7341.0,0.0,0.0,4135001
1806,7341.0,0.0,0.0,4135001
1807,7341.0,0.0,0.0,4135001
1808,7341.0,0.0,0.0,4135001
1809,7341.0,0.0,0.0,4135001
1810,7341.0,0.0,0.0,4135001
1811,7341.0,0.0,0.0,4135001
1812,7341.0,0.0,0.0,4135001
1813,7341.0,0.0,0.0,4135001
1814,7341.0,0.0,0.0,4135001
1815,7341.0,0.0,0.0,4135001
1816,1048.714286,0.0,0.0,4135001
1817,0.0,0.0,0.0,4135001
1818,0.0,0.0,0.0,4135001
1819,0.0,0.0,0.0,4135001
1820,0.0,0.0,0.0,4135001
1821,0.0,0.0,0.0,4135001
1822,0.0,0.0,0.0,4135001
1823,0.0,0.0,0.0,4135001
1824,0.0,0.0,0.0,4135001
1825,0.0,0.0,0.0,4135001
1826,0.0,0.0,0.0,4135001
1827,0.0,0.0,0.0,4135001
1828,0.0,0.0,0.0,4135001
1829,0.0,0.0,0.0,4135001
1830,0.0,0.0,0.0,4135001
1831,0.0,0.0,0.0,4135001
1832,0.0,0.0,0.0,4135001
1833,0.0,0.0,0.0,4135001
1834,0.0,0.0,0.0,4135001
1835,0.0,0.0,0.0,4135001
1836,0.0,0.0,0.0,4135001
1837,0.0,0.0,0.0,4135001
1838,0.0,0.0,0.0,4135001
1839,0.0,0.0,0.0,4135001
1840,0.375,70.75,6.8375,4135001
1841,5.285714286,362.8571429,35.07142857,4135001
1842,18.25,700.25,67.8625,4135001
1843,39.57142857,1146.428571,111.4714286,4135001
1844,75.375,1787.0,175.0375,4135001
1845,125.8571429,2387.142857,234.0857143,4135001
1846,190.125,2419.875,237.475,4135001
1847,250.1428571,3138.142857,307.7,4135001
1848,356.4285714,4837.571429,474.6142857,4135001
1849,467.875,4898.625,480.575,4135001
1850,607.1428571,6131.571429,600.8571429,4135001
1851,727.25,4890.5,479.4875,4135001
1852,882.8571429,7905.714286,773.7285714,4135001
1853,1053.25,5296.0,519.225,4135001
1854,1195.285714,5271.0,516.8857143,4135001
1855,1333.125,5478.5,537.125,4135001
1856,1507.285714,9106.571429,889.6,4135001
1857,1683.0,7213.875,705.8625,4135001
1858,1893.428571,9091.857143,888.4428571,4135001
1859,2163.5,12441.75,1213.4,4135001
1860,2406.0,7570.142857,740.5714286,4135001
1861,2650.125,9852.5,961.8375,4135001
1862,2851.571429,8034.714286,786.3857143,4135001
1863,3081.5,10206.0,997.1375,4135001
1864,3341.285714,10773.42857,1051.242857,4135001
1865,3583.142857,10894.42857,1063.457143,4135001
1866,3824.25,7905.625,772.95,4135001
1867,4000.714286,7234.142857,707.3,4135001
1868,4246.0,11488.5,1121.1875,4135001
1869,4544.285714,12277.28571,1197.771429,4135001
1870,4798.375,7316.25,716.3375,4135001
1871,5013.285714,11085.85714,1082.371429,4135001
1872,5234.0,7806.5,763.3125,4135001
1873,5381.142857,6583.0,644.7285714,4135001
1874,5558.5,6359.375,622.9875,4135001
1875,5748.285714,10054.0,982.6,4135001
1876,6008.5,10714.25,1047.225,4135001
1877,6242.428571,8333.142857,815.3285714,4135001
1878,6437.75,7725.0,756.225,4135001
1879,6629.428571,7802.142857,763.7285714,4135001
1880,6802.75,7084.75,693.7875,4135001
1881,6966.0,6160.142857,603.5285714,4135001
1882,7101.285714,5413.571429,530.6428571,4135001
1883,7215.25,3579.5,351.3375,4135001
1884,7299.571429,3752.0,368.7428571,4135001
1885,7390.75,3499.125,343.975,4135001
1886,7469.285714,2763.0,271.2,4135001
1887,7524.75,1720.125,168.25,4135001
1888,7555.0,774.7142857,75.15714286,4135001
1889,7567.125,271.625,26.225,4135001
1890,7570.857143,43.0,4.142857143,4135001
1891,7571.0,0.0,0.0,4135001
1892,7571.0,0.0,0.0,4135001
1893,7571.0,0.0,0.0,4135001
1894,7571.0,0.0,0.0,4135001
1895,7571.0,0.0,0.0,4135001
1896,7571.0,0.0,0.0,4135001
1897,7571.0,0.0,0.0,4135001
1898,7571.0,0.0,0.0,4135001
1899,7571.0,0.0,0.0,4135001
1900,7571.0,0.0,0.0,4135001
1901,7571.0,0.0,0.0,4135001
1902,7571.0,0.0,0.0,4135001
1903,7571.0,0.0,0.0,4135001
1904,7571.0,0.0,0.0,4135001
1905,7571.0,0.0,0.0,4135001
1906,7571.0,0.0,0.0,4135001
1907,7571.0,0.0,0.0,4135001
1908,7571.0,0.0,0.0,4135001
1909,7571.0,0.0,0.0,4135001
1910,7571.0,0.0,0.0,4135001
1911,7571.0,0.0,0.0,4135001
1912,946.375,0.0,0.0,4135001
1913,0.0,0.0,0.0,4135001
1914,0.0,0.0,0.0,4135001
1915,0.0,0.0,0.0,4135001
1916,0.0,0.0,0.0,4135001
1917,0.0,0.0,0.0,4135001
1918,0.0,0.0,0.0,4135001
1919,0.0,0.0,0.0,4135001
1920,0.0,0.0,0.0,4135001
1921,0.0,0.0,0.0,4135001
1922,0.0,0.0,0.0,4135001
1923,0.0,0.0,0.0,4135001
1924,0.0,0.0,0.0,4135001
1925,0.0,0.0,0.0,4135001
1926,0.0,0.0,0.0,4135001
1927,0.0,0.0,0.0,4135001
1928,0.0,0.0,0.0,4135001
1929,0.0,0.0,0.0,4135001
1930,0.0,0.0,0.0,4135001
1931,0.0,0.0,0.0,4135001
1932,0.0,0.0,0.0,4135001
1933,0.0,0.0,0.0,4135001
1934,0.0,0.0,0.0,4135001
1935,0.0,0.0,0.0,4135001
1936,0.5,88.625,8.55,4135001
1937,5.0,294.4285714,28.44285714,4135001
1938,14.875,557.5,53.975,4135001
1939,36.0,1292.0,125.9571429,4135001
1940,70.25,1306.625,127.225,4135001
1941,105.5714286,1750.0,171.2428571,4135001
1942,153.5,1962.125,192.3375,4135001
1943,203.8571429,2270.714286,222.6571429,4135001
1944,266.5,2653.5,260.3625,4135001
1945,364.5714286,5995.857143,587.4857143,4135001
1946,499.25,6095.375,597.025,4135001
1947,671.0,6852.857143,670.7714286,4135001
1948,831.125,5593.75,547.9,4135001
1949,1003.857143,9033.714286,883.6857143,4135001
1950,1202.142857,9351.428571,913.8285714,4135001
1951,1400.875,5525.375,541.525,4135001
1952,1559.428571,9849.571429,962.3571429,4135001
1953,1780.75,6326.125,619.6875,4135001
1954,1941.714286,9270.142857,905.9,4135001
1955,2212.625,10447.75,1020.0625,4135001
1956,2433.857143,9449.142857,923.0,4135001
1957,2678.625,8863.75,866.4,4135001
1958,2917.571429,12025.71429,1172.9,4135001
1959,3216.125,10258.0,1001.5625,4135001
1960,3390.285714,3983.857143,391.2,4135001
1961,3493.0,3853.5,378.5,4135001
1962,3580.285714,3479.571429,342.0857143,4135001
1963,3677.375,5036.75,494.0,4135001
1964,3841.285714,7798.714286,763.4285714,4135001
1965,4045.75,7587.25,742.6125,4135001
1966,4228.0,8937.142857,873.3857143,4135001
1967,4494.857143,12519.14286,1220.642857,4135001
1968,4789.75,11349.25,1107.325,4135001
1969,5026.857143,6470.571429,633.1142857,4135001
1970,5229.75,10516.75,1027.7,4135001
1971,5480.571429,10004.57143,978.2285714,4135001
1972,5709.0,9498.375,928.0375,4135001
1973,5903.571429,6307.714286,617.5857143,4135001
1974,6009.75,4266.625,417.8125,4135001
1975,6164.428571,8321.285714,814.3571429,4135001
1976,6352.75,6881.375,673.9875,4135001
1977,6509.0,6000.142857,587.9285714,4135001
1978,6652.5,5199.0,509.5,4135001
1979,6760.714286,4269.714286,419.2142857,4135001
1980,6862.125,3706.5,364.025,4135001
1981,6955.714286,3425.285714,336.3142857,4135001
1982,7035.375,3253.625,319.7,4135001
1983,7101.285714,1942.571429,190.2857143,4135001
1984,7136.142857,1044.857143,101.5285714,4135001
1985,7154.25,499.75,48.35,4135001
1986,7161.142857,85.28571429,8.214285714,4135001
1987,7162.0,0.0,0.0,4135001
1988,7162.0,0.0,0.0,4135001
1989,7162.0,0.0,0.0,4135001
1990,7162.0,0.0,0.0,4135001
1991,7162.0,0.0,0.0,4135001
1992,7162.0,0.0,0.0,4135001
1993,7162.0,0.0,0.0,4135001
1994,7162.0,0.0,0.0,4135001
1995,7162.0,0.0,0.0,4135001
1996,7162.0,0.0,0.0,4135001
1997,7162.0,0.0,0.0,4135001
1998,7162.0,0.0,0.0,4135001
1999,7162.0,0.0,0.0,4135001
2000,7162.0,0.0,0.0,4135001
2001,7162.0,0.0,0.0,4135001
2002,7162.0,0.0,0.0,4135001
2003,7162.0,0.0,0.0,4135001
2004,7162.0,0.0,0.0,4135001
2005,7162.0,0.0,0.0,4135001
2006,7162.0,0.0,0.0,4135001
2007,7162.0,0.0,0.0,4135001
2008,895.25,0.0,0.0,4135001
2009,0.0,0.0,0.0,4135001
2010,0.0,0.0,0.0,4135001
2011,0.0,0.0,0.0,4135001
2012,0.0,0.0,0.0,4135001
2013,0.0,0.0,0.0,4135001
2014,0.0,0.0,0.0,4135001
2015,0.0,0.0,0.0,4135001
2016,0.0,0.0,0.0,4135001
2017,0.0,0.0,0.0,4135001
2018,0.0,0.0,0.0,4135001
2019,0.0,0.0,0.0,4135001
2020,0.0,0.0,0.0,4135001
2021,0.0,0.0,0.0,4135001
2022,0.0,0.0,0.0,4135001
2023,0.0,0.0,0.0,4135001
2024,0.0,0.0,0.0,4135001
2025,0.0,0.0,0.0,4135001
2026,0.0,0.0,0.0,4135001
2027,0.0,0.0,0.0,4135001
2028,0.0,0.0,0.0,4135001
2029,0.0,0.0,0.0,4135001
2030,0.0,0.0,0.0,4135001
2031,0.0,0.0,0.0,4135001
2032,0.428571429,128.2857143,12.35714286,4135001
2033,7.375,408.625,39.4875,4135001
2034,20.42857143,724.4285714,70.22857143,4135001
2035,45.5,1442.375,140.825,4135001
2036,94.85714286,2549.285714,249.9857143,4135001
2037,156.8571429,3082.285714,302.7142857,4135001
2038,240.25,3628.625,356.7,4135001
2039,335.8571429,4299.857143,422.2571429,4135001
2040,450.125,4894.875,480.0,4135001
2041,571.1428571,5081.571429,498.2857143,4135001
2042,720.0,6516.5,638.275,4135001
2043,871.1428571,5536.142857,542.6,4135001
2044,980.75,3576.75,351.375,4135001
2045,1081.0,4937.571429,484.3571429,4135001
2046,1234.75,8387.125,820.3,4135001
2047,1436.142857,4648.0,455.4714286,4135001
2048,1597.875,8960.5,876.3625,4135001
2049,1836.857143,8146.142857,796.5428571,4135001
2050,1996.375,8624.75,841.3625,4135001
2051,2268.0,8067.142857,788.6571429,4135001
2052,2453.75,9061.0,885.3125,4135001
2053,2695.285714,12032.71429,1173.985714,4135001
2054,2929.428571,7597.571429,742.6285714,4135001
2055,3089.25,4742.25,464.125,4135001
2056,3203.857143,7847.142857,766.4714286,4135001
2057,3438.375,9058.125,884.6,4135001
2058,3615.142857,8961.857143,874.9571429,4135001
2059,3825.25,7660.25,749.05,4135001
2060,4045.714286,11839.57143,1154.785714,4135001
2061,4281.5,5124.0,500.75,4135001
2062,4387.428571,7027.142857,687.6142857,4135001
2063,4639.75,9513.0,928.9625,4135001
2064,4825.857143,7772.285714,760.2857143,4135001
2065,5075.75,10567.875,1031.525,4135001
2066,5267.285714,4632.142857,452.5857143,4135001
2067,5322.125,2242.0,219.85,4135001
2068,5392.714286,3723.285714,365.8,4135001
2069,5501.625,4575.375,449.0625,4135001
2070,5609.285714,3932.0,386.3428571,4135001
2071,5689.625,2953.375,290.05,4135001
2072,5758.285714,2440.0,239.2571429,4135001
2073,5806.375,1423.25,138.925,4135001
2074,5837.428571,1251.714286,121.7285714,4135001
2075,5865.571429,1194.857143,116.2142857,4135001
2076,5889.75,854.25,82.9125,4135001
2077,5908.0,597.7142857,57.84285714,4135001
2078,5920.375,421.0,40.6875,4135001
2079,5929.0,307.2857143,29.68571429,4135001
2080,5935.375,215.875,20.8375,4135001
2081,5939.428571,87.42857143,8.442857143,4135001
2082,5940.0,0.0,0.0,4135001
2083,5940.0,0.0,0.0,4135001
2084,5940.0,0.0,0.0,4135001
2085,5940.0,0.0,0.0,4135001
2086,5940.0,0.0,0.0,4135001
2087,5940.0,0.0,0.0,4135001
2088,5940.0,0.0,0.0,4135001
2089,5940.0,0.0,0.0,4135001
2090,5940.0,0.0,0.0,4135001
2091,5940.0,0.0,0.0,4135001
2092,5940.0,0.0,0.0,4135001
2093,5940.0,0.0,0.0,4135001
2094,5940.0,0.0,0.0,4135001
2095,5940.0,0.0,0.0,4135001
2096,5940.0,0.0,0.0,4135001
2097,5940.0,0.0,0.0,4135001
2098,5940.0,0.0,0.0,4135001
2099,5940.0,0.0,0.0,4135001
2100,5940.0,0.0,0.0,4135001
2101,5940.0,0.0,0.0,4135001
2102,5940.0,0.0,0.0,4135001
2103,5940.0,0.0,0.0,4135001
2104,0.0,0.0,0.0,4135001
2105,0.0,0.0,0.0,4135001
2106,0.0,0.0,0.0,4135001
2107,0.0,0.0,0.0,4135001
2108,0.0,0.0,0.0,4135001
2109,0.0,0.0,0.0,4135001
2110,0.0,0.0,0.0,4135001
2111,0.0,0.0,0.0,4135001
2112,0.0,0.0,0.0,4135001
2113,0.0,0.0,0.0,4135001
2114,0.0,0.0,0.0,4135001
2115,0.0,0.0,0.0,4135001
2116,0.0,0.0,0.0,4135001
2117,0.0,0.0,0.0,4135001
2118,0.0,0.0,0.0,4135001
2119,0.0,0.0,0.0,4135001
2120,0.0,0.0,0.0,4135001
2121,0.0,0.0,0.0,4135001
2122,0.0,0.0,0.0,4135001
2123,0.0,0.0,0.0,4135001
2124,0.0,0.0,0.0,4135001
2125,0.0,0.0,0.0,4135001
2126,0.0,0.0,0.0,4135001
2127,0.0,0.0,0.0,4135001
2128,0.142857143,56.28571429,5.442857143,4135001
2129,5.125,372.875,36.0375,4135001
2130,18.42857143,735.5714286,71.31428571,4135001
2131,42.625,1357.0,132.4375,4135001
2132,82.71428571,1670.142857,163.5428571,4135001
2133,122.875,1718.125,168.4,4135001
2134,168.1428571,1912.142857,187.4428571,4135001
2135,218.0,2298.875,225.4,4135001
2136,283.8571429,3130.142857,307.5714286,4135001
2137,365.0,3301.875,324.6625,4135001
2138,445.8571429,3413.428571,335.5571429,4135001
2139,543.125,4862.75,477.075,4135001
2140,715.5714286,9296.714286,909.3285714,4135001
2141,930.625,7839.25,767.3375,4135001
2142,1118.857143,6679.0,654.1428571,4135001
2143,1260.125,5867.25,574.95,4135001
2144,1413.285714,6264.0,613.6857143,4135001
2145,1572.875,7627.625,746.3375,4135001
2146,1777.428571,9450.285714,923.9428571,4135001
2147,2026.428571,12471.85714,1216.728571,4135001
2148,2310.375,11020.625,1075.9125,4135001
2149,2608.142857,12864.28571,1254.614286,4135001
2150,2902.375,10891.5,1063.9,4135001
2151,3159.0,10586.57143,1034.171429,4135001
2152,3448.125,12455.625,1214.4125,4135001
2153,3633.285714,1715.0,167.2142857,4135001
2154,3634.0,0.0,0.0,4135001
2155,3634.0,0.0,0.0,4135001
2156,3634.0,0.0,0.0,4135001
2157,3634.0,0.0,0.0,4135001
2158,3634.0,0.0,0.0,4135001
2159,3636.571429,1134.714286,111.4857143,4135001
2160,3753.75,5783.5,565.725,4135001
2161,3823.0,0.0,0.0,4135001
2162,3823.0,0.0,0.0,4135001
2163,3826.142857,916.0,90.07142857,4135001
2164,3925.0,8425.142857,824.3,4135001
2165,4113.0,7445.125,728.825,4135001
2166,4297.428571,7874.0,770.7285714,4135001
2167,4481.5,5806.125,568.7375,4135001
2168,4615.714286,6820.142857,667.9714286,4135001
2169,4767.5,5543.625,543.2375,4135001
2170,4873.428571,3013.0,295.5428571,4135001
2171,4958.875,4619.625,452.8625,4135001
2172,5064.0,3096.428571,303.8857143,4135001
2173,5135.25,2964.0,291.0,4135001
2174,5197.714286,1942.714286,190.1857143,4135001
2175,5232.875,1068.5,103.825,4135001
2176,5253.571429,589.2857143,57.01428571,4135001
2177,5263.375,270.125,26.0875,4135001
